24.016220,-0.412775,0.148866
20.917579,0.142140,0.129921
29.754897,-0.648490,0.233990
22.093843,6.346157,0.030716
41.345874,-33.916055,0.182603
-34.670621,9.102109,0.483525
30.978678,-0.123163,0.142095
18.390088,1.091613,0.062464
26.382128,-0.403095,0.145639
32.970654,-0.025568,0.219526
62.344627,-2.157175,0.257847
10.551034,0.033593,0.111196
34.553841,-0.950049,0.544146
